train_loss,val_loss,val_f1,lr,is_swa
0.4850163765081371,0.41317095340422866,0.5447467569901587,0.001,False
0.44017203963582585,0.4121664243299256,0.5091202031051655,0.001,False
0.42123874258675664,0.36659525615989036,0.5581235431235431,0.001,False
0.38982543764948563,0.37083053631040286,0.5685727628289555,0.001,False
0.3864788882275845,0.34972721207066904,0.6111838992612003,0.001,False
0.3544993498036014,0.3452574701148009,0.600904290288281,0.001,False
0.35204256448668697,0.31690924047674024,0.6419611111512468,0.001,False
0.34107668662019563,0.3345923023591251,0.6572504708097928,0.001,False
0.3375393457613868,0.3344876374463615,0.6860314877094248,0.001,False
0.3294335791299529,0.3130651167447462,0.6797307646989514,0.001,False
0.32209127191831316,0.38099380497639096,0.6017817772171973,0.001,False
0.32492687001272486,0.325133168425575,0.6199802429723825,0.001,False
0.3141255784351188,0.3328343765728129,0.6354770929269973,0.001,False
0.28863049884913144,0.30786767681041416,0.6674487072926597,0.0005,False
0.28266470015366024,0.3014293669154809,0.6930888835849638,0.0005,False
0.26966178314459427,0.3023150144789204,0.7048746219887425,0.0005,False
0.2736363935073686,0.3125615414677176,0.6903953477721423,0.0005,False
0.27100480063117516,0.2961747335188044,0.6928551832255536,0.0005,False
0.2655175397006708,0.30022010522888704,0.7052572390024153,0.0005,False
0.2692203324969192,0.31240018970280325,0.6983955829595656,0.0005,False
0.2566707611606523,0.29692500019621737,0.6889422725533443,0.00025,False
0.2528401971174517,0.300852054109176,0.7000716842154474,0.00025,False
0.24750346594421857,0.30066932736655827,0.7009247288659054,0.00025,False
0.2475165338339864,0.30033895647469555,0.7028188037168484,0.00025,False
0.24716528394781317,0.2956897038790696,0.7154212329662856,0.000125,False
0.24135965970179712,0.2936338209224947,0.7094131087800104,0.000125,False
0.22874447091580188,0.2976632330262061,0.7033200809095348,0.000125,False
0.23395669967019778,0.30146259316623963,0.6952923314863613,0.000125,False
0.2336554425945425,0.29426134818485417,0.7055389171602272,0.000125,False
0.23540466302569876,0.2982580135312845,0.6993004457203295,6.25e-05,False
0.21788963167418096,0.2968868664875861,0.699067136960085,6.25e-05,False
0.2347613204596454,0.2985131701091363,0.6967178362698915,6.25e-05,False
0.23640338239025904,0.29740777595331835,0.7026552424062799,6.25e-05,False
0.22200865725934552,0.297535495536765,0.7118371075635904,3.125e-05,True
0.2296651261700853,0.30212274556920965,0.6895386744546378,3.170884515973294e-05,True
0.2373008351990259,0.3138493923294657,0.6965433554627612,3.304046567773487e-05,True
0.25078245453166625,0.3258667288731737,0.6669279341323232,3.511451325975806e-05,True
0.2883459877331394,0.29987452015187005,0.6837929014080001,3.7727965677734866e-05,True
0.29831297064847345,0.3624739741566796,0.6205319531162228,4.0625e-05,True
0.3272295595037364,0.35193096054425027,0.6234500299654714,4.352203432226514e-05,True
0.3365751393873265,0.2965778965713843,0.6808288613982564,4.6135486740241934e-05,True
0.32987339054861814,0.36886754411758865,0.5492321322384085,4.8209534322265136e-05,True
0.32250360476397644,0.29373706048998816,0.708673671650227,4.9541154840267065e-05,True
0.3342513758615775,0.32376314910515297,0.6481370314591347,5e-05,True
0.32892701160118654,0.3339053122033863,0.6259799951516755,5e-05,True
