train_loss,val_loss,val_f1,lr
1.0558928004205461,1.029430625573644,0.3621737513509196,0.001
1.0211559272451227,1.0038743686376128,0.4491678033632129,0.001
1.002915093802955,0.9813590810733771,0.5138815285874109,0.001
0.9904811180323667,0.9525926015661947,0.5398171527203784,0.001
0.9918817981572674,0.9229938387870789,0.5672834457847747,0.001
1.0144548094864432,0.9509131758467956,0.5431234222083895,0.001
0.9635142253739708,0.931445228228779,0.5272787277270419,0.001
0.9538436109468729,0.8813000638155067,0.6001278133631075,0.001
0.9203146336771918,0.8131610215085108,0.6512312065802011,0.001
0.8808210110269822,0.7993837563121844,0.6637275767710551,0.001
0.8669115955478286,0.7796589397596863,0.6519178393797992,0.001
0.8082571104345029,0.7341374563720992,0.6818699535556245,0.001
0.8047669827057397,0.7905896196856439,0.6202273076386348,0.001
0.7724341147053044,0.6927454044936963,0.7188580341446583,0.001
0.7715155918670743,0.7468533402297107,0.6388791137178234,0.001
0.7714565439403668,0.695482852042846,0.7009669768290457,0.001
0.7486532094724728,0.6730171770747727,0.7252145890878849,0.001
0.7380432550647862,0.6857840020514134,0.7130476528403126,0.001
0.7350216559108738,0.6846301307046564,0.6948212507716617,0.001
0.6999789656582454,0.6745630296521217,0.6977027853069258,0.001
0.6927944078198961,0.687003501626493,0.7374787386931906,0.001
0.6946375777547147,0.6737653128802776,0.7212869592937944,0.001
0.7040438738228112,0.669698885952433,0.7210454975874591,0.001
0.6925659305566497,0.6401243846769791,0.7392776550095292,0.001
0.6687888531021662,0.7438657680678668,0.7106053067993366,0.001
0.6784639765601679,0.6242628254394673,0.7406527799767969,0.001
0.6572146450468083,0.623716773078689,0.7434230741071897,0.001
0.6413106950545953,0.6034488955325207,0.7482036528344413,0.001
0.6316882740919771,0.5909949512625078,0.7316356996570188,0.001
0.6139924181049133,0.626942861639256,0.7268726635401507,0.001
0.5894561693911904,0.6648026428071184,0.7392586626286238,0.001
0.62805352695578,0.6510783869117124,0.7189656097430119,0.001
0.5606180739106862,0.6117294207742473,0.7416073709177158,0.0005
0.5286651093004913,0.615503697898444,0.7429686500211572,0.0005
0.545188908153298,0.6123621163175166,0.7433341944229173,0.0005
0.524753176920568,0.6122201513206152,0.7397412216455265,0.0005
0.5005364585638492,0.6160511260445131,0.7495448370291925,0.00025
0.5028301564038279,0.6475568908711884,0.7332813720043907,0.00025
0.481430477983046,0.6160328122933612,0.7399260483046181,0.00025
0.4796044424675637,0.5957702762658164,0.7457354309968087,0.00025
0.4766444458668043,0.6357381228378054,0.7340416939181775,0.00025
0.47035508596692804,0.6187183056466,0.7314013092856819,0.000125
0.4728450986055453,0.6276509714072699,0.7404062126642771,0.000125
0.4650816946966358,0.6212574955084765,0.7306052025520352,0.000125
0.4840660433984348,0.6084911435009303,0.7370440158309727,0.000125
0.4472739474453073,0.6208375186696736,0.7501296251812706,6.25e-05
0.45167981891803316,0.6252172576174222,0.7497485075960412,6.25e-05
0.45885476264500824,0.6208544158542957,0.7404158113906901,6.25e-05
0.4552370983523069,0.6283827466108989,0.7531478056385663,6.25e-05
0.4321240900140153,0.6340875617666287,0.7336541284423329,6.25e-05
0.44032372155140903,0.6367238368297218,0.740300304393258,6.25e-05
0.4589280146386965,0.633720190824396,0.7403876238730137,6.25e-05
0.42013892231192046,0.6262345239110056,0.7338259757561509,6.25e-05
0.43687064005054643,0.6286599624267949,0.7465765588527736,3.125e-05
0.4483324334383528,0.63128649836308,0.743679010933049,3.125e-05
0.48021840355509215,0.6295093335635936,0.7373915915674644,3.125e-05
0.4216240555858218,0.6240543888419802,0.75280819803131,3.125e-05
0.433616434276057,0.6262415769988079,0.7371007371007371,1.5625e-05
0.4167035193919366,0.6329093926810255,0.7436502191190092,1.5625e-05
0.42917113754769143,0.6338072783385444,0.7404334498399449,1.5625e-05
0.46045026164046887,0.6313440636574267,0.7433375650693138,1.5625e-05
