train_loss,val_loss,val_f1,lr,is_swa
0.48208088677699173,0.4808543262891589,0.33991060685894564,0.001,False
0.442522613551673,0.3676030459088106,0.582347659012738,0.001,False
0.41483986056226446,0.35864489189457815,0.5789258312020461,0.001,False
0.3747963288168269,0.4086836049045298,0.5247672806818646,0.001,False
0.39475733311626854,0.3316853721435138,0.6118363218578066,0.001,False
0.37533583927342273,0.3510711308016386,0.6211820108127367,0.001,False
0.34836963371733043,0.33900483563683387,0.6204612397155125,0.001,False
0.3415643863790617,0.32737072093606184,0.6318207986601769,0.001,False
0.33872774638763564,0.3416679122893592,0.6611711887929509,0.001,False
0.33260656055503,0.3349179084286423,0.6341359479111247,0.001,False
0.3349207554599197,0.3354852247148846,0.647376813203295,0.001,False
0.3289385577766445,0.32145723883849964,0.650848704154746,0.001,False
0.31836244756370546,0.5224555458008647,0.5235104983532657,0.001,False
0.29688056954952674,0.3284684180367256,0.6496682561489274,0.0005,False
0.28915198100950773,0.32778234325925165,0.6410814916078074,0.0005,False
0.27788207742172905,0.3327058694025719,0.6352793321956318,0.0005,False
0.2938165264512141,0.3265862463259547,0.6307295662613069,0.0005,False
0.2662801274663116,0.3331787141175112,0.6765017848466442,0.00025,False
0.271047342157974,0.3210264009626271,0.6637952609573691,0.00025,False
0.2636265100764595,0.33052464943138254,0.6658110817402852,0.00025,False
0.25227875679614037,0.3439547007929898,0.6460522636320079,0.00025,False
0.25741052621696875,0.33642196325050544,0.6450290982228343,0.00025,False
0.250655767257054,0.35153470058082265,0.6475179272136923,0.000125,False
0.2506193262854899,0.34089122561749646,0.6532880348816418,0.000125,False
0.25790043567109294,0.34304248162674533,0.6433947316300257,0.000125,False
0.2505976201599742,0.33896219522078236,0.6594208058484755,0.000125,False
0.24863863285542942,0.33781681351557563,0.6660653968099164,6.25e-05,False
0.2390257563500658,0.34218871401775663,0.6535144159931647,6.25e-05,False
0.24711769613928683,0.34028853718720214,0.6567429047344481,6.25e-05,False
0.24824911661035431,0.33831672765034004,0.6622129508136085,6.25e-05,False
0.2376810909197556,0.3422742781357117,0.6751011624458382,3.125e-05,False
0.2443484785871243,0.34297622974054176,0.6661218838247877,3.125e-05,False
0.24120224719852443,0.3392001144853876,0.6781856902320688,3.125e-05,False
0.2347413643930606,0.34462049190316363,0.6713854146309686,3.125e-05,True
0.2563393515571365,0.3363952483829076,0.6784971852615227,3.170884515973294e-05,True
0.26635430180651,0.3285380004172886,0.6792434949831705,3.304046567773487e-05,True
0.2770965993052392,0.35750199112841385,0.6462703570143375,3.511451325975806e-05,True
0.2894873759613966,0.31249922446389494,0.6607649361525754,3.7727965677734866e-05,True
0.30789947398300244,0.3820249210743451,0.6072416861661901,4.0625e-05,True
0.3276542382681464,0.34991685920233373,0.634277890630656,4.352203432226514e-05,True
0.340084960446583,0.3341786970945563,0.6516458611549764,4.6135486740241934e-05,True
0.3451000698204116,0.43622546772287474,0.4701808785529716,4.8209534322265136e-05,True
0.3421420899667139,0.3456127171989307,0.5847944329209112,4.9541154840267065e-05,True
0.3427115444181942,0.3829741078557091,0.5535533321911031,5e-05,True
0.3243543034463417,0.4092353715058945,0.5392315248735352,5e-05,True
