train_loss,val_loss,val_f1,lr
1.161145133423561,1.01996023624948,0.4786325926244613,0.001
1.1297468939007878,1.105344554163375,0.1533494753833737,0.001
1.179171117297113,1.1712951390248425,0.1533494753833737,0.001
1.146033222652778,1.0681376494701553,0.35613668300373585,0.001
1.1722096906486132,1.0331882204649583,0.4032645203520227,0.001
1.0642563152538687,1.0625038195706014,0.46234390090515015,0.0005
1.051626826290825,0.9517646072045812,0.5401862153312029,0.0005
1.0019853329263961,0.9026836231819488,0.5858325367759329,0.0005
0.9820827586712848,0.8874047739700701,0.5797990278452926,0.0005
0.9797476347010374,1.0047734085493867,0.5147954537891645,0.0005
0.9597521421945029,0.9168933446302354,0.554869842495971,0.0005
0.9450744679351789,0.8606363581786366,0.5785302182849263,0.0005
0.9172161609122281,0.842447004696858,0.5904049089398701,0.00025
0.8954730219816109,0.8315184753645891,0.6179634652518831,0.00025
0.8903312296309369,0.8484664829272144,0.6201120021287662,0.00025
0.8735268407209921,0.8374417660371313,0.613267645155656,0.00025
0.8675329000039586,0.8095722567735228,0.6089817816246529,0.00025
0.8521596234294727,0.8146089313540069,0.6138816464558942,0.00025
0.8492293820501408,0.8272158836231291,0.5934935703130566,0.00025
0.8309018742425222,0.8023337539074555,0.613975447812549,0.000125
0.8484514042371084,0.8035888218279904,0.6146338504756433,0.000125
0.8355168121785419,0.7923026771852805,0.6209573437834307,0.000125
0.8138807844796268,0.7836943514317086,0.6458190224993984,0.000125
0.8378612040721872,0.785706822602254,0.6370884082297447,0.000125
0.8323095084011696,0.7823291248495474,0.6274360474880495,0.000125
0.8153300132452737,0.7849770950258903,0.6411376581673611,0.000125
0.7934268133155561,0.7830165393135082,0.6505678650351837,0.000125
0.795108104851229,0.7789862746337675,0.6327173327173327,0.000125
0.8136259819504968,0.7912067800947705,0.6412902140785679,0.000125
0.7941468684010096,0.7958530075145218,0.62784660719911,0.000125
0.79341462719525,0.7736034435483644,0.6663384596149037,0.000125
0.8024439276471276,0.7904761266783349,0.650440574037051,0.000125
0.7910089004781887,0.7760147351138996,0.6405427709457906,0.000125
0.7794456099129926,0.7818565523287035,0.6465865731746351,0.000125
0.7954107272850425,0.7606745414763877,0.6584751625847516,0.000125
0.7850338989021837,0.7634369625985248,0.6595809437650443,6.25e-05
0.7771880094510913,0.7611216439765954,0.647206995902648,6.25e-05
0.7550948664745635,0.7666793327848866,0.6403565547949195,6.25e-05
0.7427195329380561,0.772112656501854,0.662582759228305,6.25e-05
0.7715468238642875,0.7732881341340407,0.6519015365015479,3.125e-05
0.7552995328080288,0.7530121374992454,0.6585609296572752,3.125e-05
0.7580891050063691,0.7582791669751113,0.6634595329285594,3.125e-05
0.7750365490327208,0.757492869530084,0.6530469600994641,3.125e-05
