train_loss,val_loss,val_f1,lr
1.0683921369114102,0.9928299784660339,0.5315235874659411,0.001
1.0059466442787526,0.9801251655854519,0.5013498093568227,0.001
1.005817063123434,0.9480855929776557,0.49024699894995255,0.001
1.000994748069697,0.9543455970362298,0.5179223356009071,0.001
0.9946850945951433,0.9260242555126454,0.5305932799660148,0.001
0.9750558936379856,0.9714532854422083,0.5255965747431538,0.0005
0.9460747861505212,0.8755662268812552,0.5926169714923438,0.0005
0.9338827827391989,0.8704487726373492,0.5759418258118657,0.0005
0.8959359647346539,0.8647082118118334,0.614451245272909,0.0005
0.8793614985813204,0.8462485258684218,0.6333482609344678,0.0005
0.866571564013043,0.8519354440131277,0.5886961890134431,0.0005
0.8590251366109525,0.8690422942053597,0.6190393892704079,0.0005
0.8220343623835802,0.8092944571432078,0.6285367689108479,0.0005
0.7980407736168028,0.8115587515651055,0.6434866320586873,0.0005
0.7834379753322466,0.7708991029352512,0.6818418927594392,0.0005
0.7925079837030459,0.7446864371029835,0.6914432362634572,0.0005
0.7811577326204948,0.8560085242274422,0.6473633540793773,0.0005
0.7844465030658142,0.7845106147370249,0.6782865154958179,0.0005
0.7479652441374611,0.7330811641313745,0.6783912081136502,0.0005
0.7249404111535085,0.7168031927174742,0.698284972817722,0.0005
0.7414244309102953,0.7224176944051899,0.6993913777433797,0.0005
0.7356665575476121,0.6940812116149087,0.7107097472912761,0.0005
0.7178661554723015,0.7184029817581177,0.695294914776977,0.0005
0.6956691696327635,0.7171755977584131,0.7097936977129883,0.0005
0.7159352270846672,0.7221001055817934,0.7052800809659461,0.0005
0.6882105188472145,0.7200511347197887,0.6914964483653362,0.0005
0.6740944491063778,0.7314115905161923,0.6903034118229655,0.00025
0.6479946445347852,0.7359814244621204,0.700994006936282,0.00025
0.6472687770864266,0.7314072862361212,0.701456355615589,0.00025
0.6554404132895999,0.7172295738644195,0.7031074268989901,0.00025
0.6454695177252036,0.7090875009695689,0.7000613921539669,0.000125
0.640649364514084,0.7157039837267414,0.682833799811761,0.000125
0.6237643783115044,0.7290594678067561,0.6951557132021594,0.000125
0.6430763257616049,0.7148332382616757,0.6935820738018541,0.000125
