train_loss,val_loss,val_f1,lr,is_swa
0.5309281680090674,0.42221152553191554,0.33688443119183153,0.001,False
0.46212899171072863,0.3942542830573972,0.4017117335543869,0.001,False
0.3939411109891431,0.42826384426456465,0.32212751403138024,0.001,False
0.3725057956473581,0.32885627762306135,0.5609343832163209,0.001,False
0.3416357720720357,0.2864657517382967,0.6677302911786795,0.001,False
0.3323352449926837,0.35016542196979183,0.5580189324258429,0.001,False
0.29389939842552976,0.32141762844027855,0.5975768625502232,0.001,False
0.28724245973702134,0.2390697480783719,0.7216042865251758,0.001,False
0.2619008214309298,0.24795835440210573,0.688033966883499,0.001,False
0.26483494526353374,0.23188002080210215,0.6945045893351743,0.001,False
0.257620914023498,0.2184424793505692,0.7322860955361974,0.001,False
0.229253019495257,0.2059234033046654,0.7316807141543648,0.001,False
0.22127136911811499,0.20377645102243216,0.7354523767360156,0.001,False
0.21386754307253608,0.20784189851120613,0.7636695769398095,0.001,False
0.18773288665146665,0.24375077856142494,0.7232531182872991,0.001,False
0.18537015534680465,0.20615440718021383,0.7576774707193933,0.001,False
0.19097865049181315,0.2414338657048327,0.6901485777979746,0.001,False
0.16234295666217805,0.22384511648917926,0.7229059648493074,0.001,False
0.1510886688684595,0.2641667156136747,0.7727184530456009,0.0005,False
0.1281534678463278,0.2008188047815533,0.7720355496799609,0.0005,False
0.1378511210710838,0.22906582072538856,0.7974496624458748,0.0005,False
0.11659017076780057,0.22820041538813177,0.7731296720909683,0.0005,False
0.12411876233487294,0.24516438961734432,0.7657205711162484,0.0005,False
0.11429574153032795,0.20708176020819408,0.7775833723344254,0.0005,False
0.10027784304372196,0.26363173009610974,0.7874755400259635,0.0005,False
0.10055441147294537,0.27103914372270277,0.7994523791366618,0.00025,False
0.089265470694879,0.30151723976994643,0.8004162849382003,0.00025,False
0.0931455353981462,0.275538758876232,0.778410692718169,0.00025,False
0.0947072714310268,0.2591706847852827,0.7820201454959795,0.00025,False
0.079165442955905,0.2646178623966329,0.7892151660637988,0.00025,False
0.08718219594708805,0.30791923990087394,0.7997248724109206,0.00025,False
0.07421047099191568,0.27558168505099867,0.77980973541484,0.000125,False
0.07733669948988947,0.28277122838830454,0.7956454695299838,0.000125,False
0.08501244069173418,0.29158424278188505,0.7808977358705217,0.000125,True
0.09115250925051754,0.30268455233564506,0.7803412043689403,0.00012316461936106825,True
0.1099078133188445,0.22427895948055698,0.7705247325872492,0.00011783813728906051,True
0.12133407063525299,0.21256510200643916,0.7491415748927669,0.00010954194696096773,True
0.14974504539678837,0.4197134498558563,0.5584981630584369,9.908813728906052e-05,True
0.21944957925327893,0.249669606417153,0.7697895013644177,8.749999999999999e-05,True
0.20872628678535593,0.2394317722781993,0.7445164744358189,7.591186271093947e-05,True
0.21459268655242592,0.18661720178198415,0.7432619709549236,6.545805303903227e-05,True
0.22938430597042214,0.31657819288251904,0.6585176217002059,5.7161862710939474e-05,True
0.22344363383178054,0.3108455544701342,0.7332950191570881,5.183538063893174e-05,True
0.20882441416896622,0.24238457735738106,0.7377938486534031,5e-05,True
0.18101652552341593,0.26928665396377177,0.747866425797913,5e-05,True
