train_loss,val_loss,val_f1,lr,is_swa
0.4694699087038364,0.36461554186081324,0.4877814863071972,0.001,False
0.40847540315940145,0.4085403285392626,0.5251004911248319,0.001,False
0.38660327560681906,0.35291089504722534,0.4737749484465857,0.001,False
0.36140382567493123,0.33644100038085395,0.44165015211509234,0.001,False
0.32717216600186133,0.306150076250861,0.5057907811244412,0.001,False
0.34317814180156525,0.3088647144751286,0.5218494718494718,0.001,False
0.30499588846866577,0.2876325940757286,0.5389113261923533,0.0005,False
0.31125972773595184,0.26104286313056946,0.6137536524152216,0.0005,False
0.30150185166291266,0.24773205693547182,0.6454769302932354,0.0005,False
0.27676092102176275,0.26549055175049097,0.614725052616598,0.0005,False
0.28061567072858945,0.2534116051328464,0.6190104447864089,0.0005,False
0.2847745696228675,0.2593345081242989,0.7014095356249537,0.0005,False
0.2884780134162978,0.2510384145214802,0.6194293463694936,0.0005,False
0.26859868582596974,0.257413562387228,0.7231947193996531,0.0005,False
0.26776048427970023,0.27062367562820594,0.6168333990319224,0.0005,False
0.26738883379411676,0.22975532097492632,0.6911591350048699,0.0005,False
0.26487187122464356,0.23267180880341004,0.6571858584904698,0.0005,False
0.26581548827807266,0.24647824457428585,0.6432239687955021,0.0005,False
0.2658638207415397,0.23159787023630668,0.6581908831576166,0.00025,False
0.25791725610323646,0.22791072297987974,0.7283657167999179,0.00025,False
0.2481297960623313,0.23499579472452636,0.7216636661588884,0.00025,False
0.25781143005403057,0.2424307628938063,0.6538179624565567,0.00025,False
0.24950914565949325,0.22660588883743513,0.6708482541590497,0.00025,False
0.2452945339526961,0.24665503890260937,0.6708818761075293,0.00025,False
0.2427742762804149,0.22795713288108194,0.6984962725061351,0.000125,False
0.23937069247543313,0.22733466822918005,0.6620727227185439,0.000125,False
0.23503060104989135,0.22764583763585786,0.6959278400668487,0.000125,False
0.24085170134879968,0.22498727176250435,0.674499538779796,0.000125,False
0.23761089414196568,0.2310105502517439,0.6876551196610854,6.25e-05,False
0.22485730005726548,0.2254858045714108,0.6797473468352878,6.25e-05,False
0.23487486733245755,0.22772211946664364,0.663237639553429,6.25e-05,False
0.23146670240084488,0.22809959208871436,0.6653803061465567,6.25e-05,False
0.23158022956697738,0.22599720296369294,0.6903978906029548,3.125e-05,False
0.22813141981241677,0.22493679960822965,0.6953140202082109,3.125e-05,True
0.22708804717405845,0.22504932173769773,0.6905109050245115,3.170884515973294e-05,True
0.2403562341625318,0.2252769054712977,0.65844386325425,3.304046567773487e-05,True
0.2577464924680006,0.21036376041455532,0.6923890430822319,3.511451325975806e-05,True
0.2692596256262919,0.24073911648918325,0.6616017183965021,3.7727965677734866e-05,True
0.27635219822439905,0.21941774576081066,0.6170831436995666,4.0625e-05,True
0.27803027527769425,0.2723417070760267,0.7055292142823112,4.352203432226514e-05,True
0.3067935482512089,0.2311260482575011,0.6783904713585077,4.6135486740241934e-05,True
0.28051283272573546,0.22884833534050175,0.7237799115363829,4.8209534322265136e-05,True
0.2714526494510542,0.2201282878179015,0.7623587967663407,4.9541154840267065e-05,True
0.253432801934285,0.2252533830056979,0.7312864341947133,5e-05,True
0.26400030119011353,0.22345256803953273,0.6690869422777999,5e-05,True
