train_loss,val_loss,val_f1,lr
0.9385305581421688,0.8387482424929767,0.44076285820321,0.001
0.8671331726271531,0.7923947589167006,0.4648668053983669,0.001
0.8473268081401957,0.7858922836578339,0.4538152236060357,0.001
0.8326309031453626,0.7846241482851303,0.43921591494407036,0.001
0.8168406202875335,0.7578329059499256,0.47734459826955095,0.001
0.8239594504751008,0.7068756000530085,0.5681605323481168,0.001
0.7683879996168202,0.6466046345715927,0.6686434592613083,0.001
0.7270235818007896,0.6339808798576954,0.6962158581308139,0.001
0.7013302474186338,0.6456554808472035,0.6882618770058864,0.001
0.6952166808062586,0.6040602972110113,0.7158844703754883,0.001
0.6609131656844041,0.5883184239944292,0.7240583189392841,0.001
0.6612042979947452,0.5690038375541774,0.7434864755309135,0.001
0.6416262386174038,0.5624237648510839,0.7468087800091787,0.001
0.6172598216040381,0.566308229390157,0.7354511437333665,0.001
0.6038610409046041,0.5745028610060201,0.721230785005284,0.001
0.5953224184184239,0.568612888352523,0.7280643025784107,0.001
0.5809771011615622,0.5629027804591247,0.7595792477938262,0.001
0.575092744416204,0.5545390200097651,0.7574064903766796,0.001
0.5822046830736357,0.5359611594700484,0.7553787451584091,0.001
0.5565346245107979,0.5592423546875605,0.7569022466775559,0.001
0.5645150371666612,0.5462694186900965,0.7558055246143875,0.001
0.5295510577744451,0.5393206361879611,0.7584432051216456,0.0005
0.5270863021242207,0.5488494703990703,0.7587961844244505,0.0005
0.529102217740026,0.5413276513035481,0.7575903064683183,0.0005
0.526299760259431,0.5495675313020129,0.7592500198599459,0.0005
0.5138026459463712,0.5421306287513447,0.7631483957888389,0.00025
0.5017894757205043,0.5377973907239574,0.7571370197800017,0.00025
0.5115569106463729,0.5397162713859913,0.7577383124784541,0.00025
0.501596179707297,0.5380621440782114,0.7812956124073454,0.00025
0.4945483635211813,0.5346818077258575,0.7730628714165827,0.00025
0.49628007370850136,0.5333021697119849,0.7545414854868127,0.00025
0.4978907054868238,0.5459310487794453,0.7533661344122725,0.00025
0.49421358745673605,0.5385720629898989,0.763706365005468,0.00025
0.4808879402177087,0.5380913563351895,0.7702126475363186,0.000125
0.48177618425467916,0.5431175441122972,0.7598593591416557,0.000125
0.47238888226706405,0.5402119997778588,0.7603826511946984,0.000125
0.48909559147111303,0.5441526054630618,0.7523200353693963,0.000125
0.4711862652466215,0.5382756085320572,0.763064865247067,6.25e-05
0.4777254591728079,0.5402376756395344,0.7629996916955438,6.25e-05
0.48118098121264885,0.5385961626570018,0.7618449088079293,6.25e-05
0.47478879155783815,0.5393403037368546,0.7699959633481422,6.25e-05
