train_loss,val_loss,val_f1,lr,is_swa
0.5596852588242498,0.5152160304633412,0.3733713078844443,0.001,False
0.4427130216154559,0.3386208060871685,0.4053872053872054,0.001,False
0.38462503367456896,0.3993769356837639,0.2833515704697644,0.001,False
0.37260001240105467,0.2965483673989655,0.5750171254596194,0.001,False
0.3331853175985402,0.2750479604137778,0.5994261367677928,0.001,False
0.2893613175071519,0.28792495642379073,0.6261755819396569,0.001,False
0.28482958766920813,0.25940585630179863,0.7012637163947503,0.001,False
0.281961131712486,0.27647969330232997,0.5828742420663043,0.001,False
0.26096244403000535,0.3915297422866673,0.6024591141607633,0.001,False
0.26092270448290067,0.26572390894278797,0.7286049646500284,0.001,False
0.24773579275813595,0.3084123813477391,0.7095712279943839,0.001,False
0.21794551040591864,0.2895269524122366,0.7395913334691725,0.001,False
0.2052811299932414,0.28463425540183424,0.6527856518024513,0.001,False
0.2074046033209768,0.2869213333268901,0.7017319839121425,0.001,False
0.186629321965678,0.26137408157314596,0.7168219206352896,0.001,False
0.18929154107282903,0.2859139493051218,0.6948969936816421,0.001,False
0.1569275339615756,0.32122808656631374,0.7571888237210818,0.0005,False
0.149235339771057,0.31412010715219985,0.7343552082888576,0.0005,False
0.1355921633027751,0.32836582434512457,0.7078127663933973,0.0005,False
0.1370427682481963,0.2984503922906853,0.6838624769432314,0.0005,False
0.1383120496725214,0.3038012808155731,0.7113260908708144,0.0005,False
0.11498461201273162,0.30357629156265503,0.7476296157817391,0.00025,False
0.10747339329842863,0.32117940664761635,0.753698209288134,0.00025,False
0.10699201074653658,0.3241936624972278,0.751905561737158,0.00025,False
0.10412505197113958,0.3281436538400911,0.75451536643026,0.00025,False
0.10672819920141122,0.3358258815992925,0.7597915137839036,0.000125,False
0.09311218138398795,0.34449384994143567,0.7462934375229037,0.000125,False
0.09700543135404587,0.34970896976909926,0.748035615572929,0.000125,False
0.08822980782595174,0.3569533897460947,0.7448213266202296,0.000125,False
0.09116503388203423,0.36011943026010457,0.7743925457541726,0.000125,False
0.09441431146757356,0.3698968279232405,0.7508672543322019,0.000125,False
0.09751496833973917,0.3447459456207749,0.7539272946090404,0.000125,False
0.08868178416942728,0.3563869038864941,0.7610255371005228,0.000125,False
0.08973596964416833,0.35407757213893964,0.7602745891761454,0.000125,True
0.08910308174532035,0.368235899886774,0.7426920010629816,0.00012316461936106825,True
0.10384016624041673,0.4390247926507255,0.7879936166101896,0.00011783813728906051,True
0.1563980669297021,0.31874843899535354,0.6467677179587842,0.00010954194696096773,True
0.17114947438240052,0.3602334772010703,0.7649068565132637,9.908813728906052e-05,True
0.1979603456012134,0.3154736234194781,0.630239721441007,8.749999999999999e-05,True
0.232646419930047,0.29384420908201314,0.7055671407059466,7.591186271093947e-05,True
0.21121640544513176,0.6167419426422383,0.6443134052750115,6.545805303903227e-05,True
0.23917840523966427,0.25726484025312363,0.739474707090899,5.7161862710939474e-05,True
0.20632517676928946,0.35226991633045135,0.6129040303719071,5.183538063893174e-05,True
0.2073745189041927,0.29811450181055,0.648155372870079,5e-05,True
0.19981570511028685,0.3257952048801459,0.7507234712670505,5e-05,True
