train_loss,val_loss,val_f1,lr,is_swa
0.4712580653644654,0.3876895386520333,0.39133962696736724,0.001,False
0.39921844352225827,0.373786731087786,0.5579398500781082,0.001,False
0.38240500802826916,0.3580402220034693,0.5812644931927443,0.001,False
0.3534656832992531,0.3140905241621292,0.5484969445440325,0.001,False
0.3310112269891783,0.31607729853607536,0.6106357667289567,0.001,False
0.3253498685777099,0.31836238560655455,0.6373340619980808,0.001,False
0.3148867977317652,0.3134347012662512,0.605214736383747,0.001,False
0.3123229737643716,0.2743724032532512,0.6649808617435169,0.001,False
0.28663927899786495,0.2746380354593119,0.6812530915785135,0.001,False
0.282696764227673,0.2768919636297414,0.6935989934931067,0.001,False
0.27232757921639544,0.29863428529791947,0.6459725162002624,0.001,False
0.2742061277969886,0.26209978659556604,0.695079486155001,0.001,False
0.27485967114266646,0.2677167303214862,0.7272943721412969,0.001,False
0.2725207294815276,0.25407381660825623,0.7110121632815926,0.001,False
0.2571195821094654,0.26030504448324676,0.7088167171356883,0.001,False
0.24163485476687485,0.25438117259365367,0.6353228682286041,0.001,False
0.25093676889395117,0.24641500360618426,0.6812500905612344,0.001,False
0.23672087196060565,0.24721378164263222,0.6891478028922124,0.0005,False
0.23943005109315085,0.247893761432781,0.6853686823030926,0.0005,False
0.22394577659457232,0.24543271301768896,0.7168299923027425,0.0005,False
0.21835320067264694,0.2739319438188095,0.6701706659860331,0.0005,False
0.2284219171640731,0.24972224074203198,0.71485016218905,0.00025,False
0.21846899168429085,0.25317722259778674,0.7312358910417163,0.00025,False
0.21294444938226542,0.25803557909497127,0.718133893681339,0.00025,False
0.2226787649128107,0.25538733933032964,0.7036107380865725,0.00025,False
0.20501886856062415,0.25379447636055197,0.7219630102925297,0.00025,False
0.21946186452971825,0.25569063513063073,0.7085052394042459,0.00025,False
0.20696358615509566,0.25777178609699714,0.7255800557590839,0.000125,False
0.20952487168140516,0.2529394327420888,0.712034528297675,0.000125,False
0.20383377224133484,0.25916445069015026,0.7378557959493213,0.000125,False
0.20678327114726594,0.255698895947201,0.719046688965388,0.000125,False
0.2139665794642821,0.2501663077534653,0.7278319075371598,0.000125,False
0.20599892284554058,0.25503081749156703,0.727324760509997,0.000125,False
0.20004263040671624,0.2562741718482314,0.708357419424837,0.000125,True
0.20446219012148573,0.24771374936296245,0.7290220927811867,0.00012316461936106825,True
0.20004045705876955,0.24346023108663523,0.7356337075065319,0.00011783813728906051,True
0.2154440250580037,0.26194622130023215,0.6753201799930771,0.00010954194696096773,True
0.22334533975358195,0.25414986295376235,0.7286014682854413,9.908813728906052e-05,True
0.23920156920173594,0.2526913693864045,0.7172795121045117,8.749999999999999e-05,True
0.24341088840384503,0.2469373747823745,0.6810440660710727,7.591186271093947e-05,True
0.2557414184875709,0.30369161400855993,0.7561095312375565,6.545805303903227e-05,True
0.26261811725108597,0.2615139502005314,0.6527294573496589,5.7161862710939474e-05,True
0.24712741616590087,0.25422345406896485,0.711341274157657,5.183538063893174e-05,True
0.24320569746802156,0.255263217673527,0.6711310631504729,5e-05,True
0.2319612743166822,0.2586068721473452,0.7323200279161094,5e-05,True
