train_loss,val_loss,val_f1,lr
0.8863143331608554,0.8517028616638634,0.5659141623720616,0.001
0.8140775581014867,0.7674885813410827,0.5831550584342563,0.001
0.8042979368498432,0.7328616495676866,0.5984496141315516,0.001
0.7919670457379344,0.7248810877011517,0.5905068850620275,0.001
0.7724381947587898,0.7268694697871921,0.5898284691065755,0.001
0.7696941749634797,0.6969922015986104,0.6495668637545068,0.001
0.7408451402110969,0.6848178742908118,0.6712149227194392,0.001
0.6998424215114664,0.6298850480261751,0.6345772628078792,0.001
0.6526035831560931,0.6738765951334023,0.6872264062416864,0.001
0.6855542464553576,0.6401149131885664,0.6613817463242436,0.001
0.6431239672691849,0.599389672044694,0.6856211043148256,0.001
0.6278224283835757,0.6233899325836362,0.6931015727855456,0.001
0.6161162784500273,0.5826811751746755,0.6925291495908708,0.001
0.6150144158971316,0.572656273607194,0.7288178949740817,0.001
0.5915233101851838,0.5750798613537015,0.7326525966649277,0.001
0.5804128280233549,0.5714492527988013,0.7388052625340761,0.001
0.585545180024861,0.6174817935922953,0.719997370929048,0.001
0.5632189396069284,0.5539091270504974,0.7465924972670791,0.001
0.5585565015769111,0.5883588693508013,0.7340638118209842,0.001
0.5400798739824112,0.617996484217212,0.7501519489415646,0.001
0.5496634950539113,0.5603682495008303,0.7488536093184459,0.001
0.5461495037940173,0.6357117049454704,0.7362198515654351,0.001
0.5233831268892669,0.5568552473633308,0.7572055137844611,0.001
0.5054890605661891,0.5550785822661843,0.7649644473173884,0.001
0.5166955472302002,0.5393267320835684,0.7623957047059043,0.001
0.4961361077808288,0.5600266559856144,0.7679836078194491,0.001
0.4919302944128827,0.5415906637437701,0.7402017237205186,0.001
0.4945937218690753,0.5300152493039454,0.7779811848461735,0.001
0.5030591037030758,0.5361773675586295,0.7767903392903394,0.001
0.4842172920733264,0.5679449698352438,0.7441515850600607,0.001
0.47978522596598966,0.5631054950746026,0.7750379910878437,0.001
0.47087402005040513,0.5394488239851524,0.7723986827963678,0.001
0.4685795013762977,0.5737561469706963,0.7730624214495183,0.0005
0.47502262042096355,0.5436527990684734,0.7781407414604681,0.0005
0.4426064821462316,0.541935304487784,0.7627282971234681,0.0005
0.436612670015619,0.5746649169311748,0.7650302829642858,0.0005
0.4396291180982444,0.5410497693095621,0.7821995464852608,0.00025
0.4232055182348865,0.5283245013689432,0.7696401403495226,0.00025
0.43243906682585775,0.520439295318183,0.7810124327176919,0.00025
0.4338209609670437,0.5250035572474397,0.7836407510212199,0.00025
0.4283499305708882,0.5212363165429258,0.7751380414146246,0.00025
0.4266669906789649,0.5400179773569107,0.7693220331801264,0.00025
0.4326828994910784,0.5296181958960736,0.7711210751785705,0.00025
0.43962964540399785,0.5240048948000735,0.772399720827575,0.00025
0.41293437850187426,0.5341879578791265,0.7795675766917519,0.000125
0.40232077706559294,0.5280262475877296,0.7796215765041543,0.000125
0.41846824131498433,0.5206585227269825,0.7796083604306173,0.000125
0.4042205915126735,0.5438046243012421,0.7733481552523358,0.000125
0.40891385674770386,0.5317626100356184,0.770738725041675,6.25e-05
0.3993528786405899,0.5292798777030209,0.7722045186686252,6.25e-05
0.4075067343677776,0.5332398117761913,0.7762299345350193,6.25e-05
0.4068610043824453,0.5286632003042642,0.7780803374938753,6.25e-05
