train_loss,val_loss,val_f1,lr
0.9272517216740247,0.7233382749745226,0.5866589730226094,0.001
0.8198516665567255,0.6898085235610721,0.6263589326201965,0.001
0.8099122932240433,0.6961886144763841,0.5790021115544978,0.001
0.7949829056322898,0.7310661313336665,0.6025179092479972,0.001
0.8032006372249203,0.6513333012034573,0.6154403479272977,0.001
0.796424011516712,0.6668683166109671,0.6736766948201219,0.001
0.7366903893403551,0.6784636452207415,0.6765865270538166,0.001
0.7295973851740684,0.6759446486244052,0.6620332427991419,0.001
0.7051089633386555,0.6277845147557146,0.6684963202927445,0.001
0.7011111630718951,0.5808668988426839,0.7077093265455169,0.001
0.6637178682646415,0.6083149698775584,0.7116929168145227,0.001
0.65481641722642,0.5532108670848561,0.7362113116636028,0.001
0.6397134735115412,0.5830442326979375,0.7363239710380429,0.001
0.614881011757021,0.5758089575711198,0.7235716855675642,0.001
0.6229910658109711,0.5531870570239119,0.7110981645345021,0.001
0.6064799284629483,0.5368417016868516,0.7439503025323576,0.001
0.591399918450341,0.5561274819252059,0.726572172390216,0.001
0.5908933948741986,0.5248595279032789,0.7432552573789103,0.001
0.5776326467892171,0.5306660478978645,0.7418256046761617,0.001
0.5653287639842355,0.5270411010802262,0.7643938089726046,0.001
0.5660779338390619,0.5151733515534814,0.7637565059591953,0.001
0.5622980719043916,0.5103309193230051,0.7487349929210394,0.001
0.5462965923556558,0.5093216877284013,0.7645759428168297,0.001
0.5328154478418586,0.5290224621380408,0.7722309952348274,0.001
0.5404525723816903,0.5183733267577615,0.77036576692652,0.001
0.5375273237385851,0.5123777354326774,0.7669494249562555,0.001
0.5134640910050856,0.5423302583572432,0.7642408409292379,0.001
0.5343866172008411,0.5138761283844475,0.7786231314955888,0.001
0.5207983744209068,0.5077157520403074,0.7817781523711584,0.001
0.5116738310554687,0.5000688100424339,0.773240031368764,0.001
0.5017215152454235,0.5075648996069675,0.7759278801164311,0.001
0.4789975207388959,0.5252697251913115,0.7848032478018894,0.001
0.49339538151669116,0.5033528242758879,0.7916348150916735,0.001
0.4951968444075239,0.5122359326974614,0.7866452991452991,0.001
0.46590020011480715,0.5348192588316174,0.7760561755427463,0.001
0.44962648321044096,0.5258177551697558,0.7759002933365077,0.001
0.47075766227320537,0.5093780893275118,0.7916994564788206,0.001
0.44154774305443273,0.5224339848193597,0.7830512332991052,0.0005
0.4356320590265518,0.5126178927543595,0.7805360066229632,0.0005
0.4370182849551258,0.5052430994632676,0.7864788806614582,0.0005
0.4170428181940138,0.5211073405395342,0.7863444529974033,0.0005
0.42369569744042657,0.5108721427560792,0.7874920023145493,0.00025
0.43320566424599655,0.508048834645842,0.7904710923500068,0.00025
0.40830878952326244,0.5133334882850722,0.7929285336603656,0.00025
0.4186704311980703,0.5226760083061504,0.8059422340231469,0.00025
0.4056886967148553,0.5121320829851421,0.7946002682844787,0.00025
0.40581707673274925,0.5186072354476283,0.7832731471933251,0.00025
0.40665855444141535,0.5215623903227603,0.7966000007035058,0.00025
0.40673681586878,0.5298179005544017,0.7933563738602074,0.00025
0.4141894958329471,0.5243797809120239,0.78179836944139,0.000125
0.4047858302613207,0.5199938439947414,0.7860463343741578,0.000125
0.39544683885785853,0.530781079582342,0.7874573426044015,0.000125
0.40550789746702337,0.5236250091725447,0.7889983579638753,0.000125
0.4075308333129469,0.5202362199467937,0.7903238445899544,6.25e-05
0.3965006187198314,0.526245180546768,0.78179836944139,6.25e-05
0.3955819789501997,0.5296024639071442,0.7830512332991052,6.25e-05
0.3892543773130574,0.5271948717945204,0.7888707508272725,6.25e-05
