train_loss,val_loss,val_dice,val_precision,val_recall,lr
0.49773787682224413,0.437300817324565,0.47801219223210845,0.3983299776070412,0.8600548156655153,0.0001
0.4228959489148686,0.39014753928551305,0.6037196516501934,0.5906000903355018,0.8088511456360509,0.0001
0.39321323068828606,0.3715958549426152,0.5947882224754204,0.5891228515886822,0.7852628812608083,0.0001
0.37797650477500133,0.341104819224431,0.6172587138986301,0.6155534280812868,0.8093318148474431,0.0001
0.35393210166169625,0.32563275557297927,0.6146129284911358,0.6540102763961523,0.7518058395514349,0.0001
0.3342648229949701,0.33621153235435486,0.5821205037271625,0.587607701551381,0.7451250947356182,0.0001
0.31771372179460466,0.2860343570892627,0.6360748048492679,0.6443971758454006,0.8056760249131453,0.0001
0.3007627142816598,0.274138134259444,0.6104103296439866,0.6761789851300095,0.7257479883507584,0.0001
0.2849727800145874,0.2739219252879803,0.6510281937518569,0.6654258704673436,0.8116795121893658,0.0001
0.26823390038552775,0.2649189325479361,0.6602387377671854,0.6449077615724325,0.853387371513395,0.0001
0.2554461723205038,0.2527526147090472,0.643554856628337,0.671909112240883,0.7983557381777516,0.0001
0.24263451628764568,0.2471721229644922,0.6422494891516726,0.6447138615616921,0.8061350832206485,0.0001
0.23096665375312267,0.22307631373405457,0.6721146981609343,0.6888170494262941,0.8280081929825437,0.0001
0.21971971540722182,0.22577105577175433,0.681745368957982,0.6781022484856487,0.8592660653370098,0.0001
0.21074361542909784,0.21344829293397757,0.6749342934570883,0.6850698580707616,0.8343543922008814,0.0001
0.20218669557748237,0.21441077498289254,0.6637902757146006,0.6435922062030309,0.8658187769434456,0.0001
0.19400316327626096,0.19807970409209913,0.6795167248369861,0.7074452044278408,0.8086844644532565,0.0001
0.18630208025314604,0.19948743627621576,0.659475392374223,0.6671774197457626,0.8333203068717515,0.0001
0.17919646901606923,0.18812126379746658,0.6863134767210872,0.705039352314759,0.8314011909771146,0.0001
0.17167054269605572,0.18455756971469292,0.691568611157652,0.7089365721384588,0.8395159499995682,0.0001
0.1647453368704752,0.18279871000693396,0.6818536193981234,0.6828692436260784,0.8446368527300177,0.0001
0.15970266206081776,0.1706177810063729,0.6876957624710246,0.6883359609515709,0.8580250265860747,0.0001
0.15007340221013069,0.17038577909653002,0.6919680892864903,0.6886257349761341,0.8648799501840094,0.0001
0.14717586049338058,0.1556883970132241,0.6737501298082043,0.7242463777679627,0.7994070517758468,0.0001
0.14088598186580742,0.15552504360675812,0.6864577167078605,0.7157161308571683,0.8261287127871297,0.0001
0.13379267919048832,0.1524677247955249,0.6850837791367063,0.7103447099756622,0.8269177333101255,0.0001
0.1286044785170384,0.1618597816962462,0.6777386262057236,0.6827454691198409,0.8439597349918463,0.0001
0.12481001430226787,0.15329753378262886,0.692866726944995,0.707918145602312,0.8445839083076533,0.0001
0.12054170554846856,0.14925636007235601,0.6860858978867018,0.7197529335333027,0.8208586213283582,0.0001
0.11809557771174369,0.1409110277891159,0.661106160785559,0.7151749919096377,0.7793006165825007,0.0001
0.11501133166557484,0.13940592511342123,0.6813495192615407,0.7205426917578758,0.8018022553153441,0.0001
0.11062472465601192,0.14653802319214895,0.6728857919621454,0.7084561756893503,0.8093285072350297,0.0001
0.10700313604180096,0.14595322196300214,0.7679792379704709,0.8019626045026045,0.8424071564113719,0.0001
0.10600105707150308,0.13014218096549696,0.7704577719891696,0.8336845839592947,0.8012612717505836,0.0001
0.10394376481345616,0.13021033429182494,0.7853622392797827,0.7870963682050983,0.8662259317021801,0.0001
0.10121018687270038,0.136591880940474,0.7754108769909432,0.8199654907718339,0.8282475609325394,0.0001
0.0964749935457232,0.14098327434979951,0.7666439986731106,0.79673300070814,0.8311735263235493,0.0001
0.09777735895736256,0.1268175462117562,0.7658398596635516,0.8391430976990033,0.7979164426525088,0.0001
0.09249670996948874,0.13327540457248688,0.7531072960432942,0.8132193347118507,0.8099808925998916,0.0001
0.09336860908934448,0.1264680354641034,0.7799854519106009,0.8021204996295529,0.8489025758005042,0.0001
0.09579433218952457,0.12132436839433816,0.6901052701418324,0.6978883106937789,0.845330442403964,0.0001
0.08892429810666626,0.13136806740210608,0.7797525184925861,0.8337996746736227,0.8303886516524146,0.0001
