train_loss,val_loss,val_dice,val_precision,val_recall,lr
0.6262357342390367,0.5085156926741967,0.4803866156609645,0.3818361396567476,0.9054080066231646,0.0001
0.5379659841090073,0.4863031048041124,0.5483366372922354,0.48638417784744653,0.9080969202715345,0.0001
0.5001539312762978,0.4579121103653541,0.5683967165577896,0.47576341422184937,0.9183389610238745,0.0001
0.46606019411557986,0.4420350377376263,0.5347358601166979,0.43463311101721014,0.9348933138145338,0.0001
0.4435079075672008,0.4168349504470825,0.5717155872819029,0.48297145235612504,0.9127597822130609,0.0001
0.4165106686545007,0.3795914420714745,0.6162324390320144,0.5482826759355354,0.9053972170577871,0.0001
0.38455749764854524,0.3759449032636789,0.6070384427439709,0.5357759345888483,0.9101746249032583,0.0001
0.36021592675903696,0.3606202694085928,0.5973960479648112,0.5206895061122132,0.917746323134039,0.0001
0.3406597241943265,0.3397062604243939,0.627945545234081,0.5805521089956149,0.8777765571754316,0.0001
0.3189004556632336,0.3613443374633789,0.5527375366108008,0.4581615649081122,0.9237347131991632,0.0001
0.306418760764746,0.3061441504038297,0.6590464973114548,0.6144594547921103,0.8908850251162835,0.0001
0.27613355966261877,0.33189382461401135,0.6055624749502223,0.5423631356366981,0.8780193247912129,0.0001
0.2704184410012799,0.3162071934113136,0.6171924945265147,0.5705073366781019,0.8711699312299966,0.0001
0.2463769668414269,0.3121384565646832,0.613007864271137,0.5544146257319483,0.8855225920569619,0.0001
0.2464038070337272,0.2911299971433786,0.6373462863439547,0.5853798564428968,0.8767396260694562,0.0001
0.22603519257204033,0.29164664103434634,0.6363256359642202,0.6015789616200019,0.8572538607810442,0.0001
0.2274653333204764,0.2682852607506972,0.6523458179491033,0.6141935340912221,0.8663183404247444,0.0001
0.21758540515546446,0.2787079398448651,0.658011428348251,0.6691931967667004,0.8157234754779223,0.0001
